Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.220884443,861.7841337614,838.5665772184,865.7896520535,846.646157159,820.68427269,792.6684621358,622.3710798586,589.905614214,554.9547150767,562.5765411072,590.3934845663,548.7268759137,643.1750108269,774.4763388266,967.9017468386,1283.8859770768,1453.9171655188,1704.5147502994,2136.6681501599,2600.3714275778,3904.4676746585,4036.4592228182,4439.2030002176,5649.9784856292,6675.2629543758,7304.4205246299,7962.3658243967,6432.6687679243,6389.3341427962
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,363.5813671861,375.1449944289,420.3944703891,410.2804828401,443.3976822047,464.2546131728,495.9040426947,493.389790966,516.8103698314,564.0109057986,597.0652884873,649.1803512827,710.6154773407,914.6637065642,1169.9369974199,1194.445702747,1299.7055648462,1400.6191534738,1546.4194100068,1804.8570743928,2104.3326158331,2379.7809748221,2165.1369838667,1863.4025564243,1786.6996287652,1803.3322177633,1792.1739334798,1847.4899964021,2074.3410611808,2231.9398361968,2560.0167043194,3132.412738876,2892.4729771121,3287.7746570339,3710.7899456209,3888.74229713,4130.719935135,4453.2963514002,4402.2721319667,3882.0999805351,4225.9791225161,4037.6446557673,3538.1616945129,3589.9134856805,4114.1484540213,4949.7743745804,5749.539526684,6729.1668105879,7761.2989899592,7181.8935620577,8861.672010811,9983.4552831779,9948.4659438329,10075.9534046612,10148.5981667055,8533.570205372,8191.781486784
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.2086330192,506.4249869192,480.6105052364,471.4565822832,467.5438297258,478.3318590451,441.5322599872,524.8959363289,643.7191010194,757.3114436444,849.862697156,1014.5617897294,1117.7772398769,1107.7656737867,1153.515708097,1161.7609351342,1161.7609351342
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.7091713746,1197.6002969599,1337.6647788338,1521.70441834,1531.2531792946,1523.3797160898,1581.1487779961,1609.1051259155,1637.4329871751,1563.378651902,1733.7547999147,1952.5534423969,2264.0484906914,2586.569248271,3132.7979731193,3810.3547499251,3599.1241882904,4081.2340251826,4637.4875806286,4814.3966665711,4634.9910338222,4390.4102031567,3946.3766180148,3946.3766180148
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,367.9397577774,336.5274045084,378.0872461475,454.9655408279,483.9328495349,572.6459022558,666.0247753445,662.5480201012,649.0494589541,684.6439178776,639.2415709395,724.3704457483,865.2645941547,1126.6573079039,1120.2567707033,1193.4865067565,1386.7301086388,1435.3092333718,1447.9725272162,2022.0168735084,2108.1957401134,2278.5705994145,2193.3845919229,1942.5232647247,2015.4181704242,2063.2072363974,1837.97739069,1842.4044210298,2029.7147180962,2284.3078580165,2594.7499898599,2892.5226629236,2932.3158833614,3392.6474304065,3070.8465632831,3547.5909749891,4045.01886643,4501.5424624105,4266.5571739496,4192.3497578477,4093.7753866336,3688.8746359459
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,81.3767555459,85.0059542354,88.8005659563,97.7460486764,109.5037864009,115.1182707247,94.6684250616,101.910981453,104.5759314752,112.23699574,118.8653508102,123.4950766607,121.2404765395,135.4834243974,160.3910927447,168.1686882538,160.2998998749,181.0155954339,201.1618678437,220.0262127254,259.0457437301,268.2238511362,270.9926928725,280.0955832625,272.4006631169,289.3783266607,299.4703517691,324.9947880172,341.4737360209,337.0416145219,354.9068302674,308.9629512696,321.0641290958,311.3505132459,345.7815771491,376.4093934955,403.6558179608,415.1972236996,413.0086437743,434.1847164213,443.3858408045,446.7641741503,461.407281734,529.4439209263,603.4967985614,680.0542072796,765.3266456268,953.7910317864,956.5931121406,1035.9741660088,1252.1246200639,1373.649425161,1370.3460037543,1386.5424219426,1496.7137657208,1550.8632499873,1639.7122590052
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,132.9649035106,134.9121394295,142.7941761684,159.8350251135,152.1884443419,165.4415929325,174.215232502,167.9139970094,175.10329255,195.6785252562,224.3440806503,222.3579989976,243.9679167914,303.6048213604,387.2567126176,414.3555263554,437.6039614555,469.0360643971,503.892229224,589.5652935121,719.541057595,705.4098747492,640.4232243189,579.4319512101,536.1641263975,485.6345326695,523.1654126971,599.3290261548,612.9773101164,623.5852178447,607.3432769966,608.7486940585,582.3189802897,537.9126388818,510.6709501583,575.1720716043,579.2272980363,583.4792889182,536.0646987297,526.1543305339,549.3909630507,498.2282104239,520.0356542979,646.9667935031,783.3131813735,896.7842795948,1019.7742510845,1154.4710898538,1282.6622134873,1198.0947057433,1551.9670623926,1700.1372720501,1735.3858645623,1777.8074848413,1813.8343398398,1592.2444265964,1449.9973575632
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,631.3298593706,675.9744021639,703.7534216038,759.8688426761,788.1247322856,807.2721813887,786.7521201,822.9550355633,814.7353961703,830.8382595047,868.7696420587,937.6685460109,1118.3392094324,1331.986683143,2048.0675565112,2414.9201406323,2437.8599726144,3018.6424251984,3379.4510834987,4304.5342461013,5745.6807959891,6341.7035808914,7264.2662499892,6818.2257288289,6712.0506131231,6299.2074383284,4049.1874458486,4014.0471197818,3732.1588501792,3562.1072288694,4147.6389229888,4315.6969448527,4395.6445127718,3752.3804642531,3956.7580887538,4246.3824038547,4577.004528313,4551.3218535088,4786.9253697826,5383.5524269199,6430.9472619211,6935.7214506052,7049.6266119497,8804.5186659639,10290.5191436384,12323.1270537888,14095.9633665879,16530.1804420146,21188.118565877,14508.8796049945,16683.9457843568,19053.9706719731,19152.0530067631,19607.8328329043,19325.2428277344,17321.8337317826,15377.0988055665
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,218.0360186661,224.4266200155,229.1683760064,250.8518741024,260.578766334,284.412091628,325.791171116,423.1599478317,505.2003941056,641.593084566,765.7901580979,779.6762639978,863.7901651028,985.6534983775,1158.4119739856,1373.1006668263,1287.7742798569,1207.8182587636,1204.8644300178,1158.1032817272,1148.6381003945,1200.8560624541,1260.5240633307,1282.6456749828,1254.7709027123,1492.8788092089,1553.2517743236,1801.3345339444,1662.9633635037,1745.3576586773,1978.3767894189,2116.1672955835,2210.7869129164,2295.2379879582,2389.0360360683,2213.9140881037,2254.9331255358,2346.0593695138,2761.9692491586,3112.8350292136,3194.5622425824,3371.7123099588,3778.1841714101,4310.0930263082,4129.9773347652,4140.1517698059,4256.9127898127,4137.5540214834,4199.4702531296,4271.6817023764,3828.0915890188,3688.6463746808
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,509.4241117548,285.0127089417,309.4469033527,350.6632226722,369.583786349,385.6409757492,445.2504914632,482.378393972,526.213996739,571.6182737475,489.9307750379,455.105304143,558.4215639847,686.4906343732,927.8001104145,1136.3766954523,1275.9581611801,1427.3732533522,1549.6461278019,2079.2227839049,1564.2489799303,1579.0757088444,1402.408080849,1310.2569878072,1246.8258415664,1368.4029056812,1510.6780889164,1705.8961203824,1745.3669388252,2021.8614373592,2794.3535513265,2735.7108072738,2842.3735982974,3180.192011079,2270.3403622467,2897.8702075623,3053.9508281437,3144.389453073,4496.503169497,4108.1278779257,4316.5538945602,3119.6371055675,3660.0050701147,4718.5012913442,6040.7295299573,7384.3546612898,8034.8691612412,9709.4902459625,10850.6897507503,9036.4999106511,10672.0569256642,11341.1339492926,11720.3084269453,12542.9356514213,12127.2252150798,10979.5256914159,10787.609339044
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.1674708678,1034.4820406157,1069.5959459008,1051.8526598838,1184.6382545476,1194.576938738,1332.6324796996,1369.0746413203,1370.9040262681,1464.6485934594,1458.8170966128,1387.3575427593,1603.6319918016,1866.5996252139,2176.564747078,2178.0292104026,2259.3332786607,2638.9118448968,2929.4216404047,2595.6399075905,3021.8895281015,3698.9100962883,3718.0187107708,3542.1350890902,3415.8131575431,2970.0279738401,3083.6152508862
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.3718195214,184.3396841803,172.044798449,193.7400951505,173.8913828414,155.5982750604,159.6357424016,180.4650233106,216.9327931842,249.9312869902,296.3409540977,299.7867537187,306.7238273079,304.339284043,308.0565528141,323.072106591,345.1892369517,442.2528543084,471.5273761249,528.063562049,651.2624387128,658.7579526659,701.604550062,733.4128065416,820.1562898037,901.7314302909,950.3743138433,872.2940933205,879.1938140263
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,62.31512232,63.0151613499,62.0168215041,68.9352511713,76.0446097264,110.4104910123,111.6357547971,112.7704925374,116.9643280961,127.5858262447,133.3977870162,145.8568845627,149.3331890312,165.9954949626,199.3733885888,217.9295760513,219.6891102407,255.9937786948,204.7891351583,175.6388119959,99.1757466808,103.424469009,163.435092663,163.1080546815,255.0816698652,240.3056389325,258.8819615036,399.4487060366,400.240949652,313.2169533702,246.8273307428,184.1268519712,153.1911684056,167.0748917554,200.4472478604,280.0845470958,285.0934669328,286.7169622538,291.9864072215,257.7477998834,257.6303609292,234.9840775238,240.242322858,237.9995916961,288.0236948944,315.7880227261,336.4593923477,401.850863088,449.6928182697,647.0107732451,594.9972557364,584.3962136809,647.7047410188,662.4922902967,719.1726690043,693.8963828566,615.3088031825
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.4432776058,1449.9624988386,1597.5346435232,1569.7394334098,1489.6896345266,1417.8688049345,1258.1363325174,1012.1051915966,935.968091389,872.7091855201,991.230100654,835.2602987918,635.7662417665,635.7089635372,780.7380243251,879.4750486228,1048.5224879076,1367.3524333363,1828.717625766,2303.0188309318,3068.608997997,3891.0378231821,2545.4803410735,2965.1423654977,3569.7570274048,3855.4212801318,4029.7155037213,3104.6582957545,2124.6626659111,2185.7280306644
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,185.7377639665,168.8019448318,174.9771440274,178.8659578356,197.3091332039,215.1924874594,230.6845081881,228.5144744437,234.876107164,256.4836262362,274.1753089362,293.3663216129,327.8477396211,416.5446199976,522.6653857932,565.9469741153,604.0969612902,663.8856838979,698.3064211342,834.1324407511,938.969209108,1005.6298577842,975.4059576315,945.900170166,955.9418756921,992.3399272464,1019.5020139693,1001.5008949446,1083.8551455147,1159.9104473745,1308.1931955034,1424.686520189,1371.0798798012,1469.5457112518,1582.3990229285,1746.8303245714,1877.7976640396,1978.9952401542,1934.6905140375,1813.3359564083,1976.9791639984,1983.6379198893,1974.3600243353,2207.9945050016,2632.1001168782,3145.4591499747,3712.4622775204,4584.6940680122,5567.0307054841,5317.8384175582,6399.6544796199,7605.9574839389,8050.1459024206,8516.5273812469,8736.6293915395,8113.4620799659,7973.4663643691
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,489.3501359749,601.7011431781,656.7122399739,584.2907628575,741.2430179106,701.7047181546,664.4383769545,580.9698362964,574.3441916944,717.138638817,760.5859820755,996.0926612837,775.9933854246,1404.7419873932,1448.3391453862,1250.2008083174,1290.6045660419,1440.1525539486,1707.3419097902,2479.671355506,3485.5260296684,3764.2930245126,3106.9485454204,1715.9390434654,1620.7206140977,1571.1030593842,1939.9667006516,2415.5987576255,2676.1976262452,2731.950530034,2989.9911720689,3577.9100950003,4082.012423946,4720.3942489798,5458.064810089,5984.1351897823,6316.2699398462,7327.9344453004,7711.0765703993,7247.3981619839,6871.8976774808,6281.3770468287,4088.7688551551,3622.0522842798,4117.3088533301,5220.9511163222,5877.8760784697,7009.6970458287,9062.3121642395,9415.1703856875,11938.2120047097,14166.4990835869,15092.0681932945,16881.2056763151,16737.8982699805,15524.842466271,15220.5660250684
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3007.1234453786,3066.5628691662,3243.8430775499,3374.5151710508,3573.9411847474,3827.5271097204,4146.3166463167,4336.4265872217,4695.9233904318,5032.14474262,5246.883717301,5623.4439784071,6109.9258680489,6741.332364364,7242.4411046789,7820.0654711469,8611.4018391543,9471.3061719314,10587.2857560033,11695.5544200307,12597.6675101771,13993.166743657,14438.9762759859,15561.4263961128,17134.2860171738,18269.4221684235,19115.05290818,20100.8588916542,21483.2330602579,22922.4370895271,23954.4793548671,24405.1648147489,25492.9516517617,26464.852511744,27776.635528226,28782.1750200918,30068.2309182833,31572.6902298492,32949.1977640346,34620.9288990826,36449.8551155349,37273.6181034176,38166.0378407812,39677.1983481058,41921.8097617892,44307.9205848603,46437.0671173065,48061.5376613353,48401.4273403899,47001.5553496818,48373.8788155779,49790.6654782305,51450.1222950581,52787.0269489935,54598.5506887519,56207.0367472679,57466.7871132348
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192096867,652.8074752874,603.3520152964,596.9835856126,576.4471104534,585.9323641611,600.5981578286,623.0026523676,623.216132836,702.4807440889,558.2211439778,456.7034891685,383.3494997487,396.1299689813,465.119886944,546.7768501856,654.2838372833,830.4076942043,1082.286025017,1213.2653281639,1377.0821404694,1564.9669451088,1740.4682979775,1907.5512333556,2050.4484138456,2137.5768523028,2110.6478723951
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,161.4171611593,170.4351407843,174.5652832649,162.8692848524,173.485174955,175.7381346005,185.3606023055,180.4866637744,173.2251475517,186.0002681085,203.9755892628,219.287491084,298.3408389499,322.5656685083,348.1538771907,347.6290878209,339.3226578053,505.4137589545,616.8805346869,713.8906553908,819.2660398322,1006.9793108588,1113.060009248,1187.1293922681,1301.5461433171,1394.0073289212,1528.9897780059,1658.0477981192,1884.120895319,2005.3882933025,2235.8519069742,2363.6042594619,2573.5776886856,2648.7419495875,2676.7886642943,2922.7028863828,3067.2190951071,3219.973334321,3461.9433651327,3621.7941059339,3672.6352666407,3982.2977587359,4270.924901933,4446.7586183322,4808.2159112659,5064.4510654994,5609.649007359,5977.5446808699,6370.4378862442,6177.6105139583,6231.7702324746,6183.6768221199,6338.1177808132,6597.2113807917,6656.2983148296,6739.6058248189,7030.0571450577
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1072.4319965674,1070.4866952766,1140.082877268,1185.4835765729,961.4560693405,966.5691753436,981.25431198,983.6976731144,1042.4048572384,1049.8023134409,1108.8212429956,1225.1243385652,1295.9705929736,1540.4231085609,2230.6889441091,2342.9093520822,2633.8633996078,2991.495363168,3196.1126366294,3727.1831218986,4367.7261564658,4781.633082295,4730.0373844615,4726.4019064148,3288.3460543089,3309.0902119228,3272.042410403,2459.2851565349,3089.4025946905,2172.4310276181,2367.7431699567,2545.1910947449,2810.225907412,2733.5269190695,2601.9575888601,3375.8914963129,3013.8417543909,3714.5336824589,3874.9817213909,4077.4961233764,4783.530591678,4926.311338797,3655.9756199119,3232.5242760133,4271.3724036474,5432.6886750251,6735.7975883806,8318.8033993141,11227.2313784685,11536.1493949074,13545.2058384559,10741.5763839947,12755.0000818807,12237.2240641963,12237.2240641963,12237.2240641963,12237.2240641963
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,756.25,753.6656891496,1016.5289256198,1069.7674418605,1302.6634382567,1511.3636363636,1778.0126849894,2271.6535433071,3183.1501831502,3605.8020477816,3476.1904761905,3619.7183098592,4040.7894736842,4185.7142857143,4393.3333333333,4253.1914893617,4583.3333333333,4965.5913978495,5342.7083333333,6319.792,7503.0927835052,8385.7142857143,8162.7450980392,8816.3458461539,9124.0740740741,9256.0747663551,9723.9436619718,10828.302490566,11527.2733397129,13047.5731262136,15050.5471369622,15945.4998234851,16752.2771329379,18728.243429633,,,,,,,,,30210.3356498595,31947.0786880696,35192.2186197314,41154.0565346782,41819.870009285,44711.0953892556,39685.8746299876,39388.2313250302,40831.1140805706,40072.2226423656,38898.1239610544,35937.634264873,34789.2867428242,36350.8216347732,36350.8216347732
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,239.4286848669,437.1295334644,593.6535763673,401.874914555,97.1578849619,98.0318690725,142.9658897988,144.1486585438,189.2605154131,229.9548047425,288.0202779903,337.0500631186,361.2544884458,360.6007980225,374.4764199388,433.3337078231,448.8822787622,477.1058762631,530.8618505058,606.904378262,699.4997775063,796.6715737745,919.2092655681,1164.6125246171,1232.3696735953,1333.5835239668,1542.6704361015,1754.5479738641,1907.5643816797,2052.3190838009,2107.0129273457,2185.6902824641
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1059.3252383685,980.8978599259,832.7408112032,808.2072211188,886.3152203464,1066.5798317964,951.3293862918,892.1616137112,961.132378723,1065.8652857829,1011.432843413,1080.2228885605,1252.6362312363,1263.4552605581,1176.8704519041,1335.2597988566,1390.3296868565,1427.1024800143,1462.2381945057,1472.9570905403,1477.8418222539,1469.8491489428,1362.601731314,1353.9348192325,1580.5027243229,1787.9470230653,1886.4333588198,2047.0978227776,2393.3672645751,2697.9613745603,2643.4414225061,2965.8024343484,3275.0916839105,3158.5868804415,3167.3430559177,3148.3651032298,2805.8341403575,2860.5664748323
